1614489300000,44875.61000000,45600.00000000,44740.44000000,45075.05000000,1406.81790700,1614490199999,63496786.37126986,27413,835.56620400,37716978.11202755,0
1614490200000,45074.68000000,45300.00000000,44812.42000000,44850.02000000,833.19807500,1614491099999,37545016.50252945,17333,346.62056100,15626255.82616829,0
1614491100000,44850.02000000,44890.76000000,44503.13000000,44791.27000000,740.74858400,1614491999999,33121008.72235776,19319,367.97193300,16456036.49094441,0
1614492000000,44791.27000000,44820.00000000,43738.65000000,43905.71000000,2674.07021300,1614492899999,118032521.03984073,51406,1165.50842100,51462123.08330428,0
1614492900000,43905.72000000,44898.70000000,43807.51000000,44875.53000000,1637.98669200,1614493799999,72823230.65070543,32488,874.47283700,38871357.50272699,0
1614493800000,44875.53000000,44977.05000000,44437.94000000,44636.92000000,818.93891600,1614494699999,36619650.24439690,19569,411.49538100,18394850.49169317,0
1614494700000,44636.92000000,44795.91000000,44328.27000000,44372.43000000,930.42985400,1614495599999,41463138.53133347,20414,534.86366900,23836204.11614565,0
1614495600000,44379.68000000,44633.59000000,44099.99000000,44358.16000000,1091.13472100,1614496499999,48386202.60098194,24571,543.31114300,24097052.28338668,0
1614496500000,44365.47000000,44783.29000000,44350.00000000,44545.56000000,754.78522900,1614497399999,33674478.18103183,16230,393.73667200,17566143.07289701,0
1614497400000,44545.56000000,44638.97000000,44217.26000000,44326.13000000,570.50265900,1614498299999,25324708.74349008,15321,277.91010100,12338852.97173077,0
1614498300000,44326.12000000,44750.00000000,44275.00000000,44400.83000000,581.29469400,1614499199999,25876182.35391204,15230,294.50940400,13110730.90910022,0
1614499200000,44400.83000000,44899.95000000,44375.02000000,44686.68000000,832.12262400,1614500099999,37222783.64274163,20509,437.47713100,19570462.43287658,0
1614500100000,44686.68000000,45100.00000000,44568.48000000,45095.79000000,975.14848500,1614500999999,43749766.34417533,18023,516.70597700,23187061.27137970,0
1614501000000,45079.87000000,45273.68000000,44800.00000000,44944.99000000,893.49099200,1614501899999,40230297.35611713,19410,473.78577400,21333124.93711125,0
1614501900000,44942.00000000,44942.00000000,44766.92000000,44856.61000000,522.17393800,1614502799999,23418390.21116419,11980,244.76124200,10977336.89781698,0
1614502800000,44856.61000000,45329.14000000,44680.71000000,45287.18000000,1011.61229700,1614503699999,45642862.35892763,20612,497.99716800,22464839.93490498,0
1614503700000,45278.67000000,45530.62000000,45074.97000000,45103.20000000,741.83694400,1614504599999,33610423.71843225,16557,394.79038000,17896604.89559086,0
1614504600000,45103.86000000,45239.23000000,44979.15000000,45187.26000000,523.79276200,1614505499999,23624937.04058479,12453,273.81910400,12351301.16252022,0
1614505500000,45187.26000000,45335.34000000,45032.61000000,45067.61000000,456.61610700,1614506399999,20626466.83414000,11292,230.69307600,10421627.77965848,0
1614506400000,45067.51000000,45150.00000000,44712.19000000,45147.87000000,756.91416700,1614507299999,34020504.85537204,16820,331.63862800,14911065.22218573,0
